"Id","Name","Opportunity__c","Type",Amount,"StageName","Probability","ForecastCategoryName","Most_Likely__c","CampaignId","License_Type__c","Contract_of_Yrs__c","CreatedDate","CloseDate","OwnerId","AccountId","ProductId"
"0068000000ndhKiAAI2014","iCompany2013122014","B1303989","Renewal",683.72,"Qualification & Discovery","70","Best Case","","70180000000coF2AAI","","","2014-12-21","2016-02-19","00580000004E7kGAAS","0018000000LiDlgAAF","ProductE"
"0068000000ndiM9AAI2014","iCompany2010122014","B1303990","Renewal",15565.70,"Qualification & Discovery","70","Best Case","","70180000000ckjiAAA","","","2014-12-21","2018-03-20","005800000056cj2AAA","0018000000koKF0AAM","ProductC"
"0068000000ndisMAAQ2014","iCompany2012122014","B1303991","Renewal",34419.77,"Qualification & Discovery","70","Best Case","","","","","2014-12-21","2018-03-08","00580000003VEYZAA4","0018000000vaa0MAAQ","ProductB"
"0068000000ndjsHAAQ2014","iCompany2013122014","B1303992","Renewal",4939.53,"Qualification & Discovery","70","Best Case","","","","","2014-12-21","2016-03-07","005800000044LefAAE","0013000000KtRf8AAF","ProductE"
"0068000000ndkbfAAA2014","Big Corp2013122014","B1303994","Renewal",249563.95,"Qualification & Discovery","70","Best Case","","","","","2014-12-21","2016-03-07","00580000004HJiXAAW","0013000000E1YhKAAV","ProductA"
"0068000000ndkC2AAI2014","Yankeedoodle2013122014","B1303993","New",11627.91,"Qualified Out","0","Omitted","","","Subscription","3","2014-12-21","2015-04-11","00580000004HJYhAAO","00180000017qgaWAAQ","ProductC"
"0068000000ndlsSAAQ2014","Yankeedoodle2013122014","B1303995","New",43604.65,"Qualified Out","0","Omitted","","70180000000dELaAAM","Subscription","1","2014-12-21","2015-03-09","005800000058rzbAAA","00180000017qjDnAAI","ProductB"
"0068000000ndm47AAA2014","Big Corp2013122014","B1303996","Add-On",239186.05,"Closed Won","100","Closed","1","70180000000dDZMAA2","Subscription","3","2014-12-21","2015-03-09","005300000012lKWAAY","0013000000Eymq0AAB","ProductA"
"0068000000ndpFSAAY2014","Yankeedoodle2013122014","B1303997","Renewal",14787.79,"Qualification & Discovery","70","Best Case","","","","","2014-12-22","2018-03-09","005800000056cj2AAA","00180000012C7xEAAS","ProductC"
"0068000000ndpWOAAY2014","Yankeedoodle2013122014","B1303998","New",52325.58,"Qualification & Discovery","20","Pipeline","","","Subscription","3","2014-12-22","2015-07-03","00580000004E7kGAAS","00180000017qqyPAAQ","ProductB"
"0068000000ndqoAAAQ2014","Trees R Us2013122014","B1304000","Renewal",114487.21,"Qualification & Discovery","70","Best Case","","","","","2014-12-22","2018-03-09","005800000056cj2AAA","0013000000K9T45AAF","ProductB"
"0068000000ndqRuAAI2014","Big Corp2012122014","B1303999","Add-On",45125.58,"Closed Won","100","Closed","1","70180000000c2uLAAQ","Subscription","1","2014-12-22","2015-03-17","00580000004E7kGAAS","0013000000GqwD3AAJ","ProductB"
"0068000000ndrBdAAI2014","iCompany2014122014","B1304001","Renewal",14950.00,"Qualification & Discovery","70","Best Case","","","","","2014-12-22","2016-03-11","005800000056cj2AAA","0018000000YbQNVAA3","ProductC"
"0068000000ndrqNAAQ2014","iCompany2011122014","B1304002","Renewal",19430.23,"Qualification & Discovery","70","Best Case","","","","","2014-12-22","2018-04-08","00580000004GpIAAA0","0018000000scXXjAAM","ProductC"
"0068000000ndtFLAAY2014","iCompany2013122014","B1304003","Renewal",35588.37,"Qualification & Discovery","70","Best Case","","","","","2014-12-22","2018-05-31","00580000004HV9yAAG","00180000016RozUAAS","ProductB"
"0068000000ndxUzAAI2014","Yankeedoodle2013122014","B1304004","New",0.00,"Evaluation & Negotiation","50","Best Case","","70180000000c2uLAAQ","Subscription","1","2014-12-23","2016-03-20","005800000044LLKAA2","00180000017r4p2AAA","Defective"
"0068000000ndzDjAAI2014","iCompany2013122014","B1304005","Renewal",4747.67,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2016-03-09","00580000004HV9yAAG","00180000016peJAAAY","ProductE"
"0068000000ndzfRAAQ2014","iCompany2013122014","B1304006","Renewal",10715.12,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2016-03-09","00580000004GpIAAA0","0013000000D8hKkAAJ","ProductC"
"0068000000ne0FqAAI2014","Yankeedoodle2013122014","B1304007","Renewal",6511.63,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2016-03-06","005800000056cj2AAA","00180000017DEbgAAG","ProductC"
"0068000000ne0ldAAA2014","iCompany2013122014","B1304008","Renewal",205795.93,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2016-03-09","005800000056cj2AAA","0013000000D8jYXAAZ","ProductA"
"0068000000ne0nQAAQ2014","Yankeedoodle2013122014","B1304009","New",52325.58,"Qualification & Discovery","20","Pipeline","","","Subscription","1","2014-12-23","2015-10-19","00580000003UBmbAAG","00180000017rAtVAAU","ProductB"
"0068000000ne1I8AAI2014","iCompany2012122014","B1304010","Renewal",8268.02,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2016-03-09","00580000003VwUgAAK","0018000000vaglUAAQ","ProductC"
"0068000000ne1lnAAA2014","iCompany2013122014","B1304011","Renewal",14488.37,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2016-03-31","00580000003QgRNAA0","0013000000D840gAAB","ProductC"
"0068000000ne27CAAQ2014","iCompany2013122014","B1304012","Renewal",40660.47,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2018-03-10","00580000003Uw5UAAS","001800000160y5QAAQ","ProductB"
"0068000000ne2cFAAQ2014","Big Corp2013122014","B1304013","Renewal",9917.44,"Qualification & Discovery","70","Best Case","","","","","2014-12-23","2018-03-10","005800000044LNKAA2","0013000000E1YUtAAN","ProductC"
"0068000000ne4tWAAQ2014","Big Corp2013122014","B1304014","Add-On",15261.63,"Closed Won","100","Closed","1","","Subscription","3","2014-12-24","2015-03-21","005800000043XouAAE","0013000000FIm2wAAD","ProductC"
"0068000000neAcdAAE2014","Yankeedoodle2013122014","B1304016","New",10034.88,"Qualification & Discovery","40","Pipeline","1","","Subscription","1","2014-12-26","2015-06-19","00580000004GC1mAAG","00180000017rVwQAAU","ProductC"
"0068000000neAHUAA22014","iCompany2013122014","B1304015","Renewal",24939.53,"Qualification & Discovery","70","Best Case","","","","","2014-12-26","2018-03-13","00580000004HJYhAAO","0018000000ylk43AAA","ProductC"
"0068000000neai5AAA2014","iCompany201312014","B1304050","Renewal",38051.16,"Qualification & Discovery","70","Best Case","","","","","2015-01-02","2018-06-19","00580000003VwUgAAK","00180000016rVBPAA2","ProductB"
"0068000000neaKdAAI2014","Yankeedoodle201312014","B1304049","New",14534.88,"Qualification & Discovery","20","Pipeline","","70180000000dDZMAA2","Subscription","1","2015-01-02","2015-06-19","005800000055z7mAAA","00180000017end6AAA","ProductC"
"0068000000nealdAAA2014","Big Corp201312014","B1304051","Add-On",18240.70,"Closed Won","100","Closed","1","","Perpetual","3","2015-01-02","2015-03-21","00580000003Uw5UAAS","0013000000LBjqkAAD","ProductC"
"0068000000neb1XAAQ2014","Yankeedoodle201312014","B1304052","New",17441.86,"Qualification & Discovery","20","Pipeline","","","","","2015-01-02","2015-09-18","005800000055z7mAAA","00180000017sS3qAAE","ProductC"
"0068000000neb3wAAA2014","Yankeedoodle201312014","B1304053","New",29069.77,"Qualification & Discovery","20","Pipeline","","","","","2015-01-02","2015-06-19","005800000055z7mAAA","00180000017sS7YAAU","ProductC"
"0068000000neb4tAAA2014","Big Corp201312014","B1304054","Renewal",13750.00,"Qualification & Discovery","70","Best Case","","","","","2015-01-02","2017-05-27","005800000056cj2AAA","0013000000KxB5CAAV","ProductC"
"0068000000nebBPAAY2014","iCompany201312014","B1304055","Add-On",7848.84,"Closed Won","100","Closed","1","","Services only","1","2015-01-02","2015-03-27","00580000003VEYZAA4","00180000015qHQRAA2","ProductC"
"0068000000nebXAAAY2014","Yankeedoodle201312014","B1304056","New",124273.26,"Define Technical Buying Process","30","Pipeline","","","","","2015-01-02","2015-09-18","005800000043XouAAE","00180000017sShyAAE","ProductA"
"0068000000neCisAAE2014","Big Corp2013122014","B1304017","Renewal",13069.77,"Qualification & Discovery","70","Best Case","","70180000000AU6FAAW","","","2014-12-26","2016-03-12","00580000003QgRNAA0","0013000000E1Y9rAAF","ProductC"
"0068000000neDEJAA22014","iCompany2010122014","B1304018","Renewal",23441.86,"Qualification & Discovery","70","Best Case","","","","","2014-12-26","2018-03-21","00580000003VwUgAAK","0018000000kQjVmAAK","ProductC"
"0068000000neDJdAAM2014","iCompany2013122014","B1304019","Add-On",39211.05,"Qualification & Discovery","40","Pipeline","1","70180000000dRyrAAE","Subscription","1","2014-12-26","2015-06-19","00580000005A3UpAAK","0013000000D8jUoAAJ","ProductB"
"0068000000neEFuAAM2014","iCompany2013122014","B1304020","Renewal",157330.23,"Qualification & Discovery","70","Best Case","","","","","2014-12-26","2018-06-16","005800000044LNKAA2","0013000000D8ixsAAB","ProductA"
"0068000000neIBdAAM2014","iCompany2012122014","B1304021","Add-On",3488.37,"Closed Won","100","Closed","1","70180000000dPmTAAU","Services only","1","2014-12-27","2015-03-14","00580000003VwUgAAK","0018000000vaVP1AAM","ProductE"
"0068000000neIE8AAM2014","iCompany2012122014","B1304022","New",52325.58,"Qualification & Discovery","70","Best Case","","","Subscription","3","2014-12-27","2015-07-14","005800000058rzbAAA","0018000000xQVyCAAW","ProductB"
"0068000000neIUEAA22014","Big Corp2013122014","B1304023","Add-On",5232.56,"Evaluation & Negotiation","90","Commit","1","70180000000dDZMAA2","Services only","1","2014-12-27","2015-04-21","00580000004HJiXAAW","0013000000DBDtbAAH","ProductE"
"0068000000neL2IAAU2014","Yankeedoodle2013122014","B1304024","New",2651.16,"Closed Won","100","Closed","1","","Subscription","1","2014-12-29","2015-03-19","005800000055z7SAAQ","00180000017rqE8AAI","ProductE"
"0068000000neLA7AAM2014","iCompany2013122014","B1304025","New",18450.00,"Closed Won","100","Closed","1","","Subscription","3","2014-12-29","2015-03-21","00580000003Uw5UAAS","0018000000LjYssAAF","ProductC"
"0068000000neLuZAAU2014","Big Corp2013122014","B1304026","Renewal",88883.72,"Qualification & Discovery","70","Best Case","","","","","2014-12-29","2018-03-16","00580000003VrwfAAC","0013000000DBFP4AAP","ProductB"
"0068000000neMEAAA22014","Yankeedoodle2013122014","B1304027","Renewal",8204.65,"Qualification & Discovery","70","Best Case","","","","","2014-12-29","2018-03-16","005800000056xcCAAQ","0013000000D7slkAAB","ProductC"
"0068000000neNgtAAE2014","Yankeedoodle2013122014","B1304028","New",290697.67,"Qualification & Discovery","40","Pipeline","","70180000000dEMdAAM","","","2014-12-29","2016-06-18","0058000000576P7AAI","00180000017rwyjAAA","ProductA"
"0068000000nePCbAAM2014","Yankeedoodle2011122014","B1304029","Add-On",14244.19,"Qualification & Discovery","70","Best Case","1","","Subscription","1","2014-12-30","2015-04-21","00580000003UBmbAAG","0018000000q70LiAAI","ProductC"
"0068000000neQ22AAE2014","iCompany2013122014","B1304030","Renewal",28105.23,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2018-03-17","00580000004HJYhAAO","00180000015Qr8fAAC","ProductC"
"0068000000neQh6AAE2014","iCompany2013122014","B1304033","New",36918.60,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2016-03-16","00580000003QgRNAA0","0013000000D83yBAAR","ProductB"
"0068000000neQI8AAM2014","Big Corp2012122014","B1304031","Renewal",17925.00,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2016-03-16","005300000012lKWAAY","0013000000JKMWQAA5","ProductC"
"0068000000neQJLAA22014","Big Corp2013122014","B1304032","New",6424.42,"Qualification & Discovery","20","Pipeline","","70180000000doM1AAI","Subscription","1","2014-12-30","2015-09-18","005800000044LNKAA2","0013000000EOLviAAH","ProductC"
"0068000000neQvxAAE2014","iCompany2013122014","B1304034","Renewal",55000.00,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2016-03-16","00580000004HV9yAAG","0018000000zyOukAAE","ProductB"
"0068000000neQyrAAE2014","iCompany2014122014","B1304035","Add-On",7848.84,"Closed Won","100","Closed","1","","Services only","0","2014-12-30","2015-03-20","005800000043XoaAAE","0018000000avTHlAAM","ProductC"
"0068000000neRfWAAU2014","iCompany2011122014","B1304038","Renewal",37255.23,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2018-04-24","00580000003QgRNAA0","0018000000tD1xfAAC","ProductB"
"0068000000neRltAAE2014","Big Corp2013122014","B1304039","Renewal",5127.91,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2016-03-06","00580000004Gk5GAAS","0013000000E1XfrAAF","ProductE"
"0068000000neRTkAAM2014","iCompany2011122014","B1304036","New",29069.77,"Evaluation & Negotiation","50","Best Case","","","Subscription","1","2014-12-30","2015-06-18","00580000004HJiXAAW","0018000000p5FcuAAE","ProductC"
"0068000000neRUiAAM2014","EmpireX2012122014","B1304037","Renewal",39340.12,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2018-03-17","00580000003VEYZAA4","00130000005ITIRAA4","ProductB"
"0068000000neRwoAAE2014","Big Corp2013122014","B1304040","Renewal",8878.49,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2016-03-20","005800000056cj2AAA","0013000000E1YJiAAN","ProductC"
"0068000000neSJ3AAM2014","iCompany2011122014","B1304041","Renewal",8969.19,"Qualification & Discovery","70","Best Case","","","","","2014-12-30","2016-04-20","005800000056cj2AAA","0018000000rHhPfAAK","ProductC"
"0068000000neUQPAA22014","iCompany2010122014","B1304042","Cancellation",-366.28,"Closed Lost","0","Omitted","1","70180000000Y6M2AAK","Perpetual","0","2014-12-31","2015-03-18","00580000003Uw5UAAS","0018000000iyAVhAAM","Defective"
"0068000000neY74AAE2014","Big Corp201312014","B1304043","Add-On",11001.74,"Qualification & Discovery","70","Best Case","1","","Perpetual","3","2015-01-02","2015-05-05","00580000003QgRNAA0","0013000000E1XySAAV","ProductC"
"0068000000neYHiAAM2014","iCompany201012014","B1304044","Add-On",113527.91,"Qualification & Discovery","70","Best Case","","","","","2015-01-02","2018-03-20","005800000056cj2AAA","0018000000mvflGAAQ","ProductB"
"0068000000neYtNAAU2014","iCompany201312014","B1304045","Renewal",31058.72,"Qualification & Discovery","70","Best Case","","","","","2015-01-02","2018-06-18","005800000044LLKAA2","0018000001149OwAAI","ProductB"
"0068000000neZ2PAAU2014","Big Corp201312014","B1304046","New",465116.28,"Evaluation & Negotiation","50","Pipeline","","","Subscription","1","2015-01-02","2015-05-19","005800000056xcCAAQ","0013000000DBDqmAAH","ProductA"
"0068000000neZtCAAU2014","Big Corp201312014","B1304048","Add-On",23930.23,"Closed Won","100","Closed","1","","Subscription","3","2015-01-02","2015-03-21","00580000004GBtxAAG","0013000000EOPIuAAP","ProductC"
"0068000000neZUeAAM2014","iCompany201312014","B1304047","Renewal",114190.70,"Qualification & Discovery","70","Best Case","","","","","2015-01-02","2018-03-21","0058000000576P7AAI","0013000000D8jc4AAB","ProductB"
"0068000000nfa4RAAQ2014","iCompany201312014","B1404114","Renewal",1109011.63,"Qualification & Discovery","70","Best Case","","","","","2015-01-06","2018-04-03","0058000000576P7AAI","0013000000D8jXgAAJ","ProductA"
"0068000000nfb3AAAQ2014","iCompany201212014","B1404118","Cancellation",-25109.30,"Closed Lost","0","Omitted","1","","Perpetual","1","2015-01-06","2015-03-24","00530000000hxXZAAY","0018000000wY8HUAA0","Defective"
"0068000000nfb6YAAQ2014","iCompany201212014","B1404119","Add-On",25109.30,"Closed Won","100","Closed","1","","Perpetual","1","2015-01-06","2015-03-21","00530000000hxXZAAY","0018000000wY8HUAA0","ProductC"
"0068000000nfbI6AAI2014","Yankeedoodle201312014","B1404120","Renewal",760304.07,"Qualification & Discovery","70","Best Case","","70180000000dFOLAA2","Services only","1","2015-01-06","2016-02-19","00530000000scCcAAI","0013000000D7skoAAB","ProductA"
"0068000000nfIb8AAE2014","Yankeedoodle201312014","B1304058","New",11627.91,"Qualification & Discovery","20","Pipeline","","70180000000dsjoAAA","Subscription","1","2015-01-03","2015-06-09","005800000056xcCAAQ","00180000017sbLuAAI","ProductC"
"0068000000nfIEYAA22014","Yankeedoodle201312014","B1304057","New",20348.84,"Define Technical Buying Process","30","Pipeline","","","Subscription","1","2015-01-03","2015-06-09","005800000056xcCAAQ","0013000000D7sM3AAJ","ProductC"
"0068000000nfIkPAAU2014","iCompany201312014","B1304060","Renewal",34883.72,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2016-03-20","005800000056cj2AAA","001800000163ijiAAA","ProductB"
"0068000000nfIrkAAE2014","iCompany201012014","B1304061","Renewal",85795.35,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2018-03-21","005800000056cj2AAA","0018000000eGfOgAAK","ProductB"
"0068000000nfIsdAAE2014","Yankeedoodle201312014","B1304062","Add-On",17441.86,"Define Technical Buying Process","30","Best Case","","","Subscription","1","2015-01-03","2015-06-09","005800000056xcCAAQ","0013000000D7slkAAB","ProductC"
"0068000000nfIXIAA22014","Big Corp201312014","B1304059","New",58139.53,"Define Technical Buying Process","30","Pipeline","","","Subscription","1","2015-01-03","2015-06-09","005800000056xcCAAQ","0013000000DBDxJAAX","ProductB"
"0068000000nfJ11AAE2014","Big Corp201212014","B1304063","Renewal",5765.12,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2018-03-21","005800000056cj2AAA","0013000000GteWIAAZ","ProductE"
"0068000000nfJJ5AAM2014","iCompany201312014","B1304064","Renewal",18090.12,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2018-03-21","005800000044LNKAA2","0018000001600lrAAA","ProductC"
"0068000000nfJkGAAU2014","iCompany201212014","B1304066","Renewal",24148.26,"Qualification & Discovery","70","Best Case","","70180000000cvUuAAI","","","2015-01-03","2018-03-21","00580000004HJiXAAW","0018000000tH2pAAAS","ProductC"
"0068000000nfJkjAAE2014","iCompany201212014","B1304065","Renewal",127959.30,"Qualification & Discovery","70","Best Case","","70180000000cuU5AAI","","","2015-01-03","2018-03-21","005800000044LefAAE","0018000000vagXVAAY","ProductA"
"0068000000nfKoRAAU2014","iCompany201012014","B1304068","Add-On",684.30,"Closed Won","100","Closed","1","","Perpetual","1","2015-01-03","2015-03-21","00580000003QgRNAA0","0018000000mvHPsAAM","ProductE"
"0068000000nfKVxAAM2014","Yankeedoodle201212014","B1304067","Renewal",100051.16,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2017-10-20","005800000043XoaAAE","0018000000xTB7pAAG","ProductB"
"0068000000nfkwKAAQ2014","iCompany201412014","B1404121","New",17441.86,"Evaluation & Negotiation","50","Best Case","","70180000000dZESAA2","Subscription","1","2015-01-09","2015-07-19","00580000004HV9tAAG","00180000018qoYuAAI","ProductC"
"0068000000nfKwVAAU2014","iCompany201312014","B1304069","Renewal",27858.72,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2018-03-21","00580000004HV9yAAG","00180000016gyyEAAQ","ProductC"
"0068000000nfLBHAA22014","iCompany201312014","B1304070","Renewal",37325.58,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2016-03-20","005800000055z7SAAQ","00180000016q9WQAAY","ProductB"
"0068000000nfLGIAA22014","Yankeedoodle201312014","B1304071","Renewal",4843.02,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2016-03-20","005800000044LNKAA2","00180000017ANiuAAG","ProductE"
"0068000000nfLtwAAE2014","Big Corp201312014","B1304072","Renewal",171354.65,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2018-03-21","00580000004HV9yAAG","0013000000E1YdzAAF","ProductA"
"0068000000nfM8XAAU2014","Big Corp201312014","B1304073","Renewal",2624.42,"Qualification & Discovery","70","Best Case","","","","","2015-01-03","2016-03-20","00580000004HJiXAAW","0013000000DBDtbAAH","ProductE"
"0068000000nfmdpAAA2014","Big Corp201212014","B1404122","New",20348.84,"Qualification & Discovery","20","Pipeline","","","","","2015-01-09","2015-09-18","00580000004GlR3AAK","0013000000Hjx4ZAAR","ProductC"
"0068000000nfmzVAAQ2014","Yankeedoodle201312014","B1404123","Add-On",3572.67,"Closed Won","100","Closed","1","","Subscription","3","2015-01-09","2015-03-30","005800000044LNKAA2","001800000179NuJAAU","ProductE"
"0068000000nfNa4AAE2014","iCompany201212014","B1404077","Renewal",5813.95,"Qualification & Discovery","70","Best Case","","","Subscription","1","2015-01-04","2016-12-16","005800000056cj2AAA","0018000000vaVP1AAM","ProductE"
"0068000000nfNaYAAU2014","Big Corp201212014","B1404078","Renewal",45125.58,"Qualification & Discovery","70","Best Case","","70180000000c2uLAAQ","Subscription","1","2015-01-04","2016-03-22","00580000004E7kGAAS","0013000000GqwD3AAJ","ProductB"
"0068000000nfNWCAA22014","iCompany201312014","B1404074","Renewal",7732.56,"Qualification & Discovery","70","Best Case","","70180000000dDZMAA2","Subscription","","2015-01-04","2018-03-21","00580000004Gk5GAAS","00180000010jAwNAAU","ProductC"
"0068000000nfNWRAA22014","iCompany201412014","B1404075","Renewal",72674.42,"Qualification & Discovery","70","Best Case","","","Subscription","1","2015-01-04","2016-04-30","005300000013MJZAA2","0018000000azbQHAAY","ProductB"
"0068000000nfNX6AAM2014","Big Corp201312014","B1404076","Renewal",74654.65,"Qualification & Discovery","70","Best Case","","70180000000dDZMAA2","Perpetual","1","2015-01-04","2016-04-13","005800000056cj2AAA","0013000000E1YUnAAN","ProductB"
"0068000000nfPiqAAE2014","Big Corp201312014","B1404082","Add-On",87209.30,"Contract Signed","60","Pipeline","","","Subscription","3","2015-01-05","2015-09-15","00580000004Epi7AAC","0013000000KufumAAB","ProductB"
"0068000000nfPOWAA22014","Yankeedoodle201312014","B1404079","Renewal",13115.12,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2017-03-22","005800000044LNKAA2","00180000017Sk2UAAS","ProductC"
"0068000000nfPQwAAM2014","Big Corp201312014","B1404080","Renewal",30700.00,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2016-03-21","005800000056cj2AAA","0013000000E1YC9AAN","ProductB"
"0068000000nfPZkAAM2014","iCompany201312014","B1404081","New",8720.93,"Qualified Out","0","Omitted","","","","","2015-01-05","2015-03-29","005800000044LNKAA2","0013000000D8jlOAAR","ProductC"
"0068000000nfQcUAAU2014","iCompany201212014","B1404083","Renewal",25639.53,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2018-03-10","00580000003QgRNAA0","0018000000uenOtAAI","ProductC"
"0068000000nfqKTAAY2014","iCompany201312014","B1404124","New",463953.49,"Qualification & Discovery","20","Pipeline","","","","","2015-01-10","2015-09-18","005800000043XouAAE","0013000000DBF68AAH","ProductA"
"0068000000nfR5WAAU2014","iCompany201312014","B1404084","Renewal",33791.86,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2018-03-17","00580000004E7kGAAS","00180000012QsOKAA0","ProductB"
"0068000000nfRBBAA22014","iCompany201312014","B1404085","Renewal",5005.81,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2016-03-05","005800000056cj2AAA","0018000000LkC9aAAF","ProductE"
"0068000000nfTcKAAU2014","Big Corp201312014","B1404090","Renewal",15116.28,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2017-03-22","00580000004GC1mAAG","0013000000E1XjkAAF","ProductC"
"0068000000nfTeaAAE2014","Yankeedoodle201312014","B1404091","Renewal",155720.93,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2018-03-23","00580000003VrwfAAC","0013000000D7sVrAAJ","ProductA"
"0068000000nfThUAAU2014","iCompany201312014","B1404093","Renewal",16116.28,"Qualification & Discovery","70","Best Case","","70180000000chBVAAY","Perpetual","1","2015-01-05","2016-03-01","005800000056cj2AAA","0018000000rfcy4AAA","ProductC"
"0068000000nfTMwAAM2014","iCompany201312014","B1404092","Renewal",29058.14,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2018-03-23","00580000003VEYZAA4","00180000015qHQRAA2","ProductC"
"0068000000nfToGAAU2014","iCompany201012014","B1404094","Renewal",167.44,"Qualification & Discovery","70","Best Case","","70180000000dHBjAAM","","","2015-01-05","2016-03-23","005800000056cj2AAA","0018000000mvHPsAAM","Defective"
"0068000000nfTStAAM2014","Yankeedoodle201312014","B1404086","Renewal",2651.16,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2016-03-22","005800000055z7SAAQ","00180000017rqE8AAI","ProductE"
"0068000000nfTuOAAU2014","iCompany201412014","B1404095","Renewal",7358.72,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2018-03-23","00580000004HV9yAAG","0018000000PSijDAAT","ProductC"
"0068000000nfTUvAAM2014","Yankeedoodle201412014","B1404087","New",43604.65,"Evaluation & Negotiation","50","Best Case","","70180000000dVnsAAE","","","2015-01-05","2015-09-15","00580000003UXSUAA4","00180000017sz8ZAAQ","ProductB"
"0068000000nfTx8AAE2014","Big Corp201312014","B1404096","Renewal",5087.21,"Qualification & Discovery","70","Best Case","","70180000000dHpZAAU","Subscription","1","2015-01-05","2018-03-24","005800000056cj2AAA","0013000000FIm2wAAD","ProductE"
"0068000000nfTY3AAM2014","iCompany201212014","B1404088","Renewal",6509.88,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2016-02-17","005800000056cj2AAA","0018000000wZ85TAAS","ProductC"
"0068000000nfTZLAA22014","iCompany201212014","B1404089","Renewal",6318.60,"Qualification & Discovery","70","Best Case","","","","","2015-01-05","2016-03-22","005800000055z7SAAQ","0018000000wXRJzAAO","ProductC"
"0068000000nfu75AAA2014","Big Corp201312014","B1404125","New",29069.77,"Define Technical Buying Process","30","Pipeline","","70180000000dELGAA2","","","2015-01-10","2016-01-19","00580000004GlR3AAK","0013000000E1XqFAAV","ProductC"
"0068000000nfU8QAAU2014","Yankeedoodle201212014","B1404097","Renewal",57383.72,"Qualification & Discovery","70","Best Case","","","","","2015-01-06","2016-03-22","005800000055z7SAAQ","0018000000tw7BBAAY","ProductB"
"0068000000nfUB0AAM2014","Big Corp201312014","B1404098","Renewal",7976.74,"Qualification & Discovery","70","Best Case","","70180000000cuKeAAI","Perpetual","1","2015-01-06","2018-03-24","005800000056cj2AAA","0013000000EOPIuAAP","ProductC"
"0068000000nfUHMAA22014","iCompany201312014","B1404099","Renewal",9254.65,"Qualification & Discovery","70","Best Case","","","","","2015-01-06","2016-03-22","005800000055z7SAAQ","00180000010RzB3AAK","ProductC"
"0068000000nfUMFAA22014","Yankeedoodle201312014","B1404100","Renewal",72832.56,"Qualification & Discovery","70","Best Case","","70180000000cuU5AAI","Perpetual","1","2015-01-06","2017-06-20","005800000056cj2AAA","0013000000K7GJBAA3","ProductB"
"0068000000nfUMyAAM2014","Yankeedoodle201312014","B1404101","Renewal",24418.60,"Qualification & Discovery","70","Best Case","","70180000000cuU5AAI","Subscription","1","2015-01-06","2017-06-20","00580000003Q9t4AAC","0013000000K7GJBAA3","ProductC"
"0068000000nfUOfAAM2014","iCompany201212014","B1404102","Renewal",11627.91,"Qualification & Discovery","70","Best Case","","","Subscription","1","2015-01-06","2018-03-24","00580000003QgRNAA0","0018000000waU3KAAU","ProductC"
"0068000000nfv9eAAA2014","iCompany201412014","B1404126","New",35197.67,"Evaluation & Negotiation","50","Best Case","","70180000000c2uLAAQ","Subscription","3","2015-01-10","2015-06-19","00580000004Gk56AAC","00180000018r5KiAAI","ProductB"
"0068000000nfvNkAAI2014","iCompany201312014","B1404127","New",17441.86,"Define Technical Buying Process","30","Pipeline","","70180000000dDZMAA2","Subscription","1","2015-01-10","2015-12-15","00580000004HV9tAAG","00180000014kfnCAAQ","ProductC"
